DAY TN TX
19040331 1.8 9.1
19040401 4 11.1
19040402 2.2 11.3
19040403 3.6 10.1
19040404 3.1 9.8
19040405 3.2 7.7
19040406 5.4 13.3
19040407 3.3 9.2
19040408 3.8 9.6
19040409 5.2 13.8
19040410 2.7 10.6
19040411 2.5 10.8
19040412 3.2 16.7
19040413 10.9 18.5
19040414 8.1 21.9
19040415 10.7 24.7
19040416 9 17.2
19040417 6.9 15.7
19040418 7.9 17.2
19040419 9.2 17.9
19040420 5.7 18.3
19040421 3.9 16
19040422 5.9 13.4
19040423 6.2 14.5
19040424 4.8 15.5
19040425 3.3 12
19040426 0 11.2
19040427 3.3 12.9
19040428 3.8 16.6
19040429 6.7 12.6
19040430 9.9 15.2
19040501 8.7 18.1
19040502 9.6 12
19040503 5.3 13.7
19040504 4.2 11.8
19040505 1.5 15
19040506 5.6 10.8
19040507 3.8 11.4
19040508 5.8 12.5
19040509 3.5 10.3
19040510 4.1 13.1
19040511 5 12.4
19040512 4.1 14.6
19040513 8.2 18.4
19040514 12.3 21.4
19040515 8.2 18.4
19040516 5.8 22.4
19040517 10.4 24.8
19040518 7.4 15.1
19040519 5.6 14.2
19040520 2.7 15.7
19040521 6.7 14.6
19040522 9.6 14.6
19040523 9.5 15.2
19040524 7.4 19.1
19040525 11.4 23.2
19040526 16.2 28.3
19040527 13.4 23.2
19040528 11.4 19.3
19040529 11.8 16.1
19040530 11.3 23.5
19040531 10.7 25.6
19040601 10.9 19.3
19040602 9.9 11.2
19040603 7.5 18.6
19040604 8 14.2
19040605 9.7 23.6
19040606 12.5 24.5
19040607 9.4 20.5
19040608 7.9 18.9
19040609 6.4 15.8
19040610 11 14.8
19040611 10.1 21
19040612 10.1 18.3
19040613 6.2 22.8
19040614 12.7 26.1
19040615 13.6 19.7
19040616 14.7 17.4
19040617 14.2 22.3
19040618 11.5 17.9
19040619 9.1 18.1
19040620 8.1 20.4
19040621 8.4 17.8
19040622 6.9 19.5
19040623 9.4 19.7
19040624 10.3 25.2
19040625 9.9 16.2
19040626 7.4 17
19040627 7.4 17.2
19040628 5.8 18.7
19040629 6.4 19.8
19040630 8 24.2
19040701 11.4 23.4
19040702 10.2 19.4
19040703 8.6 19.4
19040704 10 19.7
19040705 8.8 20.3
19040706 14.3 23.4
19040707 11.7 24.4
19040708 12.1 22.7
19040709 12.8 25.9
19040710 12.8 25.1
19040711 11.4 25.5
19040712 12.4 28.3
19040713 16.1 24.6
19040714 13.4 27.4
19040715 18.1 31.7
19040716 17.6 29.1
19040717 16.3 30.9
19040718 13.5 24.9
19040719 10.1 24.1
19040720 9.6 26.6
19040721 11.6 24.5
19040722 11.6 25.5
19040723 14 28.6
19040724 14.9 28.9
19040725 15.8 27.2
19040726 13.3 20.2
19040727 14.1 19.5
19040728 13.8 19.2
19040729 11.4 23.7
19040730 15.4 27.1
19040731 17.2 26.2
19040801 11.8 23.5
19040802 12.5 25.1
19040803 14.9 27.4
19040804 19.3 30.6
19040805 15 25.3
19040806 14 23.1
19040807 13.6 20.1
19040808 12.1 21.6
19040809 9.4 22.6
19040810 9.5 20.8
19040811 11 22.8
19040812 10.4 19.6
19040813 9 22.9
19040814 13.6 24.9
19040815 13.4 20.7
19040816 12.1 20.9
19040817 11.3 25.3
19040818 11.6 17
19040819 10.4 19.2
19040820 9.2 20.3
19040821 8.2 19.5
19040822 10.2 21.1
19040823 10.5 18.7
19040824 10.2 16.2
19040825 7.8 18.3
19040826 8.8 18.8
19040827 11.2 20.6
19040828 9 21.9
19040829 11.2 24.1
19040830 13.1 28
19040831 14.5 20.4
19040901 12.6 16.8
19040902 11.8 16.5
19040903 9.2 17.3
19040904 10.3 19.4
19040905 9.9 21.5
19040906 12.4 23.4
19040907 11.1 18.8
19040908 8.9 16.6
19040909 13 18.7
19040910 8.7 18
19040911 8.2 18.9
19040912 8.3 21.4
19040913 11.8 15.3
19040914 10.8 17.7
19040915 10.2 17.4
19040916 11.2 17.3
19040917 8.7 17.4
19040918 5.7 17.8
19040919 5.2 15.7
19040920 2.8 14
19040921 1.9 14
19040922 2.4 13.2
19040923 5.4 14.4
19040924 3.6 15.5
19040925 3.6 16.8
19040926 5.1 16.7
19040927 7.8 18.6
19040928 7.7 15
19040929 10.2 13.7
19040930 9.8 14.3
19041001 9.1 14
19041002 7.7 16.3
19041003 9 16.2
19041004 5.1 17.6
19041005 9.5 14.1
19041006 7.8 12.7
19041007 6 8.9
19041008 4 10.7
19041009 2.4 11.2
19041010 1.6 12.1
19041011 1.8 11.8
19041012 1.2 12.2
19041013 4.5 12.6
19041014 1.8 12.1
19041015 0.2 10.3
19041016 1.4 12.1
19041017 8 11.5
19041018 12.4 14.4
19041019 10.4 18.2
19041020 8.7 15.6
19041021 10.4 17.4
19041022 12 13.7
19041023 10.8 15.7
19041024 11.8 16
19041025 6.4 13
19041026 5.6 11
19041027 6.4 12.7
19041028 4.8 12.4
19041029 1.8 10.2
19041030 3.8 10.1
19041031 2.1 5.6
19041101 4.4 7.1
19041102 4.2 8.9
19041103 4.3 9.9
19041104 6.1 10.1
19041105 6.8 10.4
19041106 6 9.6
19041107 6.5 9.3
19041108 4.2 8.2
19041109 6.8 12.7
19041110 5.1 13.3
19041111 5.1 11
19041112 4.8 11.2
19041113 2.9 11.7
19041114 2 9.5
19041115 1.5 10.3
19041116 0.9 6.7
19041117 -0.6 4
19041118 0.2 8
19041119 2.9 6.7
19041120 4.6 5.9
19041121 1 6.4
19041122 0.5 5
19041123 -1.8 2.7
19041124 -3.3 -0.8
19041125 -0.9 2.4
19041126 -1.4 1.1
19041127 -0.5 2.6
19041128 0.2 2.4
19041129 2 5.4
19041130 1.8 7
19041201 6 8.7
19041202 6.2 8.6
19041203 5.1 7.6
19041204 6 8.7
19041205 8 10.2
19041206 6.6 11.3
19041207 0.7 6.3
19041208 0.3 4.6
19041209 1 3.8
19041210 3.7 7.4
19041211 0.9 5.8
19041212 1.7 6.6
19041213 2.4 5.4
19041214 3.3 5.6
19041215 3.1 7.1
19041216 6 10.1
19041217 6.8 10.9
19041218 5.9 10.2
19041219 0.4 7.2
19041220 -2.7 3.8
19041221 -1.7 6.1
19041222 -1.7 5.7
19041223 -0.9 6.1
19041224 -0.9 1.6
19041225 0.4 3.7
19041226 0.2 1.9
19041227 -0.3 4.4
19041228 0.4 2.9
19041229 1.7 8.9
19041230 5.4 9.4
19041231 -4.3 5.3
19050101 -8.9 -4.2
19050102 -11.1 -3.8
19050103 -7.7 -2.4
19050104 -2.4 4.3
19050105 3.2 5.8
19050106 2.3 9.7
19050107 1.1 8.9
19050108 0.4 6.1
19050109 3.1 6
19050110 0.2 3.9
19050111 0.2 4.4
19050112 2.4 6.7
19050113 -1 4.8
19050114 -2.8 2.4
19050115 -6.7 -0.7
19050116 -9.9 3
19050117 1.1 3.3
19050118 0.9 3.3
19050119 -1 2.4
19050120 -3.9 1.7
19050121 -5 2.4
19050122 -2.3 0.2
19050123 -3.1 5.6
19050124 2.3 6.5
19050125 0.5 2.6
19050126 -1.3 3.7
19050127 -2.8 3.8
19050128 1.5 5.8
19050129 1.5 5.3
19050130 2.2 6.1
19050131 3.2 6.8
19050201 3.8 7.8
19050202 1.2 7.8
19050203 1 6.3
19050204 1.5 8.3
19050205 7.4 9.1
19050206 5.4 7.3
19050207 6.1 8.6
19050208 1.5 6.2
19050209 1.1 4.7
19050210 0 6.1
19050211 0.1 5.4
19050212 -2.9 2.2
19050213 -2.6 3.3
19050214 0.4 6
19050215 3.9 7.5
19050216 5.1 7.2
19050217 2.3 8.1
19050218 0.1 8.4
19050219 2.6 7.3
19050220 -0.7 4.3
19050221 -1.6 4.5
19050222 0.3 1.4
19050223 0.6 4.7
19050224 0.3 3.1
19050225 0.1 5.2
19050226 0.9 7.9
19050227 1 7
19050228 0.3 5.9
19050301 -0.8 6.5
19050302 -1.2 7.2
19050303 0.6 3.1
19050304 1.3 2.5
19050305 0.3 8.3
19050306 2.6 5.7
19050307 4.5 8.6
19050308 3.4 6.5
19050309 4.6 8.4
19050310 2.6 7.5
19050311 4.6 10.7
19050312 4.6 10.1
19050313 5.2 10.2
19050314 4.7 10.9
19050315 4.1 12
19050316 2.2 8.3
19050317 4.9 13.3
19050318 6.9 7.7
19050319 3 12.4
19050320 1.5 11.9
19050321 3 13.9
19050322 6.3 15.8
19050323 4.8 15
19050324 6.8 14
19050325 6.1 10.9
19050326 5.2 11.3
19050327 4.7 9.9
19050328 4.7 12.6
19050329 5.3 13.1
19050330 8 10.8
19050331 4.1 11.7
19050401 2.2 12.8
19050402 3.3 12.1
19050403 2.2 9.5
19050404 -0.1 12
19050405 3.9 9.9
19050406 -0.7 5.2
19050407 -0.8 4.9
19050408 -1.9 6
19050409 -1.2 9.3
19050410 6.1 12.1
19050411 8 14.5
19050412 8.8 13.8
19050413 5 17.8
19050414 8.2 21.8
19050415 8.7 15.4
19050416 6.3 17
19050417 2.3 11.2
19050418 2.8 7.1
19050419 0.5 10.1
19050420 2.4 7.9
19050421 1 7.2
19050422 1.7 7.6
19050423 2.8 9.6
19050424 2.3 9.6
19050425 2.9 12.7
19050426 5.4 11.6
19050427 6.2 14.1
19050428 7.9 15.4
19050429 7.1 14
19050430 8.2 13.3
19050501 9.7 17.5
19050502 9.2 14.6
19050503 5.2 12.7
19050504 7.1 11.4
19050505 5.7 15.3
19050506 9.3 12.8
19050507 8.2 14.8
19050508 6.1 14
19050509 4 12.6
19050510 2.6 17.3
19050511 7 19.8
19050512 6.4 15.9
19050513 3.3 11.2
19050514 3.3 15.6
19050515 5 17.9
19050516 7.2 16.9
19050517 9.4 20.3
19050518 8.8 20.3
19050519 10.9 18
19050520 9.3 15.2
19050521 5.3 9.8
19050522 1.8 10.9
19050523 2 12.1
19050524 0.4 14.8
19050525 8.4 17.5
19050526 9.6 19.8
19050527 8.1 20.5
19050528 11.5 23.9
19050529 13.3 25.2
19050530 11.6 25.3
19050531 12.5 18.2
19050601 9.8 19.4
19050602 9.6 20.3
19050603 14.6 24.2
19050604 15.8 26.9
19050605 15.6 25.9
19050606 13.2 21.1
19050607 11 14.7
19050608 10 12.3
19050609 10.6 19.5
19050610 10.9 20.4
19050611 11 21
19050612 12.8 21.3
19050613 11.9 22.2
19050614 9 21.9
19050615 11.9 24.6
19050616 14.8 23.9
19050617 15 26.8
19050618 12.2 19.1
19050619 10.5 22.3
19050620 11.4 22
19050621 13 23.6
19050622 12.5 20.4
19050623 9.4 20.3
19050624 12.4 22.5
19050625 13.7 21.6
19050626 14.5 20.2
19050627 13.8 22.2
19050628 12.8 22.3
19050629 11.4 25.3
19050630 16.5 28.3
19050701 15.7 25.3
19050702 14.6 25.7
19050703 15 23.9
19050704 14.4 22.9
19050705 13.8 17.8
19050706 12.4 17.7
19050707 9.6 20.1
19050708 11.1 24.5
19050709 14.5 28
19050710 15.5 23.2
19050711 15.9 21.1
19050712 14.5 23.9
19050713 13.1 22.3
19050714 13.5 24.6
19050715 14.8 25.7
19050716 15.3 24.4
19050717 12.8 23
19050718 12.3 16.6
19050719 9.2 18.6
19050720 7.8 22.6
19050721 12.8 24.1
19050722 14.6 26.4
19050723 13.8 18.6
19050724 10.8 18.3
19050725 10.8 23
19050726 15.4 24.9
19050727 16.7 28.4
19050728 17.5 20.5
19050729 15.1 22.6
19050730 13.7 21.3
19050731 11.1 21.9
19050801 11.6 19.9
19050802 10.3 21.8
19050803 13.4 25.1
19050804 14.9 18.1
19050805 14.3 21.6
19050806 12.9 19.6
19050807 11.7 21.5
19050808 13.2 22.1
19050809 13.4 22.3
19050810 12.8 19.2
19050811 10.9 19.2
19050812 10 19.2
19050813 10 22.2
19050814 12 24.6
19050815 13.6 26.5
19050816 13.4 17.5
19050817 12.1 21.9
19050818 14 20.9
19050819 13.7 20.4
19050820 12.4 17.8
19050821 12.9 21.9
19050822 12.5 23.3
19050823 11.3 17.9
19050824 9.2 18.4
19050825 10.4 22.3
19050826 13.7 22.7
19050827 11.4 15
19050828 10.8 15.2
19050829 11.8 15.4
19050830 12 13.5
19050831 10.9 17.8
19050901 9.8 15
19050902 12.3 14.2
19050903 14.5 18.1
19050904 15.3 19.6
19050905 15.4 20.3
19050906 16.7 23.6
19050907 14.1 20
19050908 12.2 18.1
19050909 10.8 15.5
19050910 13.3 18.7
19050911 10 14.1
19050912 8.8 17
19050913 8.7 17
19050914 7.5 17.2
19050915 8.1 17
19050916 3.6 16.1
19050917 8 16.4
19050918 5.8 15.8
19050919 8.6 16.5
19050920 10.3 16.3
19050921 8.9 14.9
19050922 9.4 16.3
19050923 5.6 14.2
19050924 6.1 15.4
19050925 10.3 15.4
19050926 9.2 16.8
19050927 9 14.8
19050928 7.8 17.5
19050929 9.4 18.7
19050930 7.7 11.3
19051001 7.5 11.8
19051002 6.4 11.8
19051003 5.7 12.4
19051004 8 12.1
19051005 6.7 12.2
19051006 5.2 9.5
19051007 4.6 8
19051008 4.6 11.8
19051009 3.9 11.6
19051010 5.3 11.3
19051011 2.4 11.4
19051012 2.6 9.9
19051013 4.9 10.5
19051014 3.2 6.5
19051015 4.9 10.1
19051016 2.9 9.3
19051017 0.3 7.6
19051018 0.5 7.7
19051019 2 5.6
19051020 -0.6 6.5
19051021 0.5 5.3
19051022 0.8 5.3
19051023 0.9 8.2
19051024 -2.1 3.3
19051025 -0.8 4.8
19051026 -1.5 4.1
19051027 2.6 7.1
19051028 3.1 10.4
19051029 7.4 10.1
19051030 7.4 11.8
19051031 7.7 11.7
19051101 6.8 13
19051102 6.3 10.5
19051103 6.7 8.8
19051104 4.7 10.9
19051105 7.5 12.7
19051106 5.6 10.5
19051107 4.9 11
19051108 3.9 9.6
19051109 1.1 8.4
19051110 1.8 6.9
19051111 3.4 5.5
19051112 4.4 7.4
19051113 5.3 9.2
19051114 2.4 5.6
19051115 -1.2 3
19051116 -3.1 3.7
19051117 -2.1 2.3
19051118 -1.7 1
19051119 -1.1 0
19051120 -1.5 0.8
19051121 -0.9 2.1
19051122 -2.7 1.4
19051123 0 5.3
19051124 2.3 7.4
19051125 0.5 5.1
19051126 5.1 12.5
19051127 2.8 10.5
19051128 1.8 5.9
19051129 1.8 5.8
19051130 -1.2 4.6
19051201 -1 3.3
19051202 -1.7 0.8
19051203 -1.1 0.9
19051204 -2 -1
19051205 -1.3 0.6
19051206 0.6 7.2
19051207 6.2 10.3
19051208 8.6 11.7
19051209 3.3 8.3
19051210 -1.5 6.2
19051211 -1.2 3.9
19051212 -2.3 1.5
19051213 0 3.2
19051214 3.6 6.8
19051215 4.3 5.8
19051216 3 4.1
19051217 1.2 5.3
19051218 -2.2 3.5
19051219 -0.6 2
19051220 2.3 4.7
19051221 5 6.4
19051222 5.6 6.3
19051223 1.3 5.2
19051224 -1.4 1.1
19051225 -1.8 -0.1
19051226 -2.2 4.9
19051227 -1.5 7.3
19051228 3.5 6.5
19051229 5.2 7.9
19051230 -3 5.2
19051231 -5.9 -1.5
19060101 -5.4 1.8
19060102 -2.7 1.6
19060103 -2.7 6.4
19060104 6.8 9.3
19060105 6.2 9.9
19060106 5.9 11.2
19060107 5.1 7.1
19060108 3.3 7.4
19060109 2.7 7.9
19060110 2.3 6.4
19060111 0.8 5.9
19060112 3.5 6.7
19060113 5.5 10
19060114 2.6 7
19060115 1.4 6.7
19060116 5.2 8.3
19060117 3.2 9.6
19060118 3.8 10.4
19060119 2.1 4.9
19060120 1.3 5.3
19060121 1.5 4.6
19060122 -3 2.3
19060123 -5.2 -0.5
19060124 -6.7 -0.2
19060125 -4.6 1.4
19060126 1.5 3.9
19060127 4 5.3
19060128 3.6 5.4
19060129 3.8 6.3
19060130 1.6 6.5
19060131 0.6 7.2
19060201 0.2 6
19060202 1.6 7.4
19060203 0.1 3.9
19060204 0.2 4.4
19060205 -1.3 0.9
19060206 -2.5 -0.3
19060207 -2.5 2.9
19060208 -0.8 2.6
19060209 -4 1.3
19060210 -4 3.1
19060211 1.9 5.3
19060212 -1 5
19060213 -2.5 4.3
19060214 -0.7 1.9
19060215 -0.6 5.6
19060216 1.7 6.1
19060217 4.7 8.3
19060218 6.2 9.6
19060219 4.1 7.7
19060220 1.2 3.8
19060221 -0.1 6.3
19060222 -1.8 5.5
19060223 -0.7 4
19060224 -1.4 4.2
19060225 0.4 7.7
19060226 2.2 7.5
19060227 3.5 9.5
19060228 1.5 6.4
19060301 2.4 7.3
19060302 1.4 7.9
19060303 0 6.9
19060304 1.2 10.5
19060305 2.5 12.9
19060306 5.6 15.6
19060307 8.5 16.6
19060308 7.5 14
19060309 3.2 8
19060310 1 7.9
19060311 4.3 10.7
19060312 -1.7 6.7
19060313 -2.8 1.2
19060314 -3.1 3
19060315 -3.8 9.2
19060316 8.4 10.5
19060317 7.4 14.6
19060318 4 9.9
19060319 1.3 7
19060320 0.4 5.3
19060321 -1.6 5.5
19060322 -3 2.8
19060323 -3 2.5
19060324 -2.4 3.6
19060325 -3.1 4.6
19060326 -0.5 5.2
19060327 -1.3 4.7
19060328 -3.1 7.6
19060329 -0.5 4.9
19060330 0 6.8
19060331 2.4 9.4
19060401 3.5 8.3
19060402 0.3 11.8
19060403 1.9 14.1
19060404 0.9 14
19060405 -0.9 13.7
19060406 5.1 14.8
19060407 2.6 15.8
19060408 0.7 15
19060409 2.2 16.5
19060410 4 19.7
19060411 9.3 20.7
19060412 8.2 20.8
19060413 11.3 19.6
19060414 6.3 11.1
19060415 2.5 13.7
19060416 1 16.6
19060417 3 18.2
19060418 4.2 9.3
19060419 4.6 7.4
19060420 3.6 10.8
19060421 6.8 14
19060422 4.3 11
19060423 1.3 10
19060424 -0.2 9.5
19060425 -0.6 9.5
19060426 2.5 4.9
19060427 2 9.8
19060428 1.4 7.9
19060429 1.8 9
19060430 1.3 10.5
19060501 1.2 8.6
19060502 0.4 12.8
19060503 8.3 17.3
19060504 10.3 16.5
19060505 7 16.7
19060506 5.7 19.4
19060507 10.9 22.9
19060508 11.2 24.3
19060509 10.5 19.8
19060510 8.2 10.3
19060511 7.7 16.7
19060512 9.7 22.5
19060513 12.4 23.7
19060514 10.2 20.7
19060515 5 9.5
19060516 5.4 11.7
19060517 4.2 14.3
19060518 6.3 16.1
19060519 8.4 11
19060520 6.7 10
19060521 9.5 14
19060522 8.7 14.6
19060523 10.2 21.5
19060524 11.9 21.5
19060525 8 16.3
19060526 7.3 15.8
19060527 13 16.1
19060528 13.7 20.9
19060529 10.5 20.2
19060530 9.7 17.9
19060531 11.7 22.4
19060601 6.9 13.5
19060602 7.5 13.5
19060603 7.7 12.6
19060604 7.6 13.4
19060605 5 14.4
19060606 4.7 18.5
19060607 7.2 21.2
19060608 10.6 21.8
19060609 10.5 18.7
19060610 9.9 14.4
19060611 9.6 16.2
19060612 9 20.3
19060613 9.8 18.8
19060614 8.5 12.1
19060615 7.1 12.6
19060616 7.4 17.9
19060617 9.9 21.3
19060618 10.8 22.2
19060619 12.5 19.8
19060620 11.9 24.3
19060621 11 24.8
19060622 14.4 23.4
19060623 13.5 24.8
19060624 13.8 21.3
19060625 13.1 20.4
19060626 12.2 24.1
19060627 14 26
19060628 12.6 23.7
19060629 8.9 20.3
19060630 7.2 15.8
19060701 4.6 18.9
19060702 9.3 21.8
19060703 10.8 23.9
19060704 15 22.9
19060705 15 18.4
19060706 12.5 21.3
19060707 11.3 23.4
19060708 12.4 24.1
19060709 13.4 22.8
19060710 13.2 24.9
19060711 13.1 16
19060712 8.4 14.8
19060713 7.2 18.5
19060714 8.4 20.3
19060715 12 17.1
19060716 13.3 20.2
19060717 14.9 22.2
19060718 13.8 27.9
19060719 13.3 21.3
19060720 8.7 16.4
19060721 9.6 19.2
19060722 16.1 22.9
19060723 16.4 24.6
19060724 15 19
19060725 12.6 20.9
19060726 10.6 22.6
19060727 15.5 25.8
19060728 12.6 23.4
19060729 13.4 24.6
19060730 17.1 27.4
19060731 17.4 29.2
19060801 14.3 23.6
19060802 17 29.4
19060803 15.8 25
19060804 13.4 20.5
19060805 12.4 21.9
19060806 13.9 23
19060807 10.3 22
19060808 13.1 25.2
19060809 14 20.5
19060810 14.2 20.6
19060811 12.7 19.2
19060812 10.4 21.5
19060813 15.8 26.1
19060814 15.4 19.6
19060815 13.7 20.3
19060816 11.6 18.6
19060817 10.6 16.9
19060818 10.6 15.4
19060819 9.8 17.1
19060820 8.2 19.2
19060821 15.7 21.5
19060822 14.4 28
19060823 15.2 24.4
19060824 13.5 21.1
19060825 13.4 19.9
19060826 10.9 20.3
19060827 11.4 19.8
19060828 7.4 18.7
19060829 8.8 21.9
19060830 11.2 26.3
19060831 14.8 28.5
19060901 16.8 29.1
19060902 15.7 30
19060903 16.6 30.7
19060904 14.2 28.5
19060905 15 20.3
19060906 13.4 17.6
19060907 14.9 21.4
19060908 13 22.6
19060909 9.2 18.9
19060910 6.8 17.5
19060911 5.8 18
19060912 4.8 18.6
19060913 6.3 18.6
19060914 11.3 18.3
19060915 9.8 16.4
19060916 8.3 13.6
19060917 7.4 14.9
19060918 7.5 15.8
19060919 6.4 16.7
19060920 10 14.3
19060921 10.9 17
19060922 7.5 16.2
19060923 7 16.4
19060924 6 14.9
19060925 2.3 13.5
19060926 2.5 15.3
19060927 4.5 16.1
19060928 5.5 16.4
19060929 6.1 16.1
19060930 6.9 17
19061001 7.3 18
19061002 11.8 17.4
19061003 11 15.2
19061004 10.4 18.3
19061005 13.4 19.8
19061006 11.8 17.3
19061007 10 18.5
19061008 10.7 19.6
19061009 12.3 20.7
19061010 12.6 21.5
19061011 10.9 23.2
19061012 10.3 17.1
19061013 8.8 15.5
19061014 5.9 13.1
19061015 2.3 12.7
19061016 9.5 13.2
19061017 10.3 16
19061018 8.6 15.8
19061019 7.4 14
19061020 8 13
19061021 12.7 19.4
19061022 10.8 19.3
19061023 9.8 17
19061024 8.6 15.3
19061025 10.7 12.5
19061026 8 11.7
19061027 5.4 12.7
19061028 4.1 11.1
19061029 6.6 10.6
19061030 6.2 12.6
19061031 6.1 13
19061101 5.1 8.3
19061102 6.1 8.3
19061103 4.9 11.2
19061104 5.3 10.4
19061105 7.4 11.8
19061106 6.4 11.2
19061107 8.6 11.4
19061108 7.6 10.2
19061109 8.8 11.4
19061110 1 9.2
19061111 -2.3 8.2
19061112 3.9 5.2
19061113 4 8.7
19061114 3.3 8.1
19061115 0.5 5.8
19061116 5 8.8
19061117 7.5 12.3
19061118 6 8.9
19061119 1.8 6.7
19061120 2.6 7.4
19061121 3.8 10.6
19061122 9.3 13
19061123 5.7 12.4
19061124 6.8 8.6
19061125 6.2 7.1
19061126 6.8 8.4
19061127 7.3 11.2
19061128 3.7 8.9
19061129 9.4 10.5
19061130 5.1 9.2
19061201 1.9 6.2
19061202 0.4 8
19061203 8 10.5
19061204 5.1 9.3
19061205 2.3 10.2
19061206 0.4 6.4
19061207 -3.1 1.9
19061208 -5.5 2.5
19061209 0.2 5.2
19061210 -0.1 2.3
19061211 -0.9 2.3
19061212 1.9 7.8
19061213 0.7 3.5
19061214 -0.3 2.2
19061215 0 3.7
19061216 -1.7 2
19061217 -0.8 2.9
19061218 -1.1 2.2
19061219 -2.9 -0.3
19061220 -1.9 0.9
19061221 -5.5 -0.7
19061222 -6.9 -1.9
19061223 -8.1 -1.9
19061224 -3.3 1.5
19061225 -4.5 2.8
19061226 -6.8 1
19061227 -5.3 1.2
19061228 -7.5 -1
19061229 -8.6 0.3
19061230 -7.7 -3.7
19061231 -6.4 2.3
19070101 2.4 6.6
19070102 2.6 9
19070103 1.9 4.3
19070104 0.3 4
19070105 -1.6 4.5
19070106 1.3 7.5
19070107 0.6 4.3
19070108 3.5 6.3
19070109 3.2 4.3
19070110 3.3 4.8
19070111 1.6 6.5
19070112 0.6 5.5
19070113 2.4 7.6
19070114 3.8 6.4
19070115 4.6 6.8
19070116 4.2 5.2
19070117 3.1 7
19070118 -0.3 4.1
19070119 -1.7 1.1
19070120 -0.8 5.2
19070121 -0.1 2.5
19070122 -10.3 1.6
19070123 -13.3 -8.1
19070124 -11.4 -0.8
19070125 -5 2.3
19070126 -5.1 1.5
19070127 -6.6 0.3
19070128 -0.1 6.9
19070129 0.1 6.6
19070130 -0.6 3.6
19070131 -1.8 1.6
19070201 -7.2 0
19070202 -9.3 -3.5
19070203 -7.7 -2.1
19070204 -8.3 -1.6
19070205 -4.7 0.5
19070206 -5.2 0
19070207 -7.3 0.4
19070208 -7.3 2.2
19070209 -9.2 -0.4
19070210 -1.2 2
19070211 -1.6 2.3
19070212 -2.1 2.9
19070213 2 3.8
19070214 0.6 2.2
19070215 -3.6 4.1
19070216 1.3 7.2
19070217 1 8.2
19070218 0.4 7.5
19070219 5.3 7.6
19070220 0.5 8.3
19070221 0.3 5
19070222 -2.4 2.6
19070223 -3.3 3.5
19070224 -2.9 2.8
19070225 1.7 5.2
19070226 3.6 7.5
19070227 3.1 7.2
19070228 2.7 8.3
19070301 -1.6 7.3
19070302 -0.5 5.5
19070303 0.7 7.6
19070304 -1.9 6.7
19070305 -0.9 10
19070306 1.3 5.6
19070307 -0.5 7.7
19070308 2.6 8.7
19070309 0.3 6
19070310 0.1 9
19070311 -1.1 4.6
19070312 -2.6 5.7
19070313 0.1 7.1
19070314 -0.5 6.6
19070315 -0.5 7.3
19070316 6.2 9.7
19070317 4 10.5
19070318 5 11
19070319 4 9.8
19070320 3.8 10.7
19070321 0.4 10.1
19070322 2.3 13
19070323 2.3 8.4
19070324 0.8 8.6
19070325 -1.1 9.4
19070326 0.9 13
19070327 0.6 15.1
19070328 3.2 16.3
19070329 6 18
19070330 7.6 19.6
19070331 8.1 19.1
19070401 4.1 16.5
19070402 4.4 18.6
19070403 8.9 18.6
19070404 5.6 9.2
19070405 4.7 13.9
19070406 4.9 11.1
19070407 2.3 8.8
19070408 2 10.8
19070409 4.4 11.8
19070410 2.1 13.5
19070411 2.2 12.5
19070412 3.1 14
19070413 7.8 12.8
19070414 7.1 13.5
19070415 5.7 14.8
19070416 4.2 11.8
19070417 3.8 12.1
19070418 1.8 7.7
19070419 0.6 7.4
19070420 -1.7 11.4
19070421 4.3 13.7
19070422 6.2 14.3
19070423 5.2 15.8
19070424 7.5 17.8
19070425 5.8 11.3
19070426 1.6 8.8
19070427 0.1 8.9
19070428 0.6 9.1
19070429 0.3 6.8
19070430 5 11.1
19070501 3.4 5
19070502 2.8 10.6
19070503 4.8 10.8
19070504 7 13.7
19070505 5.4 19.4
19070506 12.7 21.6
19070507 8.6 16.1
19070508 6.5 19.2
19070509 7.3 19.3
19070510 11.8 22.9
19070511 13.2 25
19070512 17 27.3
19070513 11.6 24.6
19070514 9.2 18.8
19070515 7.1 14.1
19070516 7.7 13.9
19070517 3.8 11
19070518 2.3 10.3
19070519 1 11.9
19070520 0.2 12.5
19070521 0.6 13.6
19070522 7.7 17.8
19070523 11.3 23.3
19070524 12.8 21
19070525 11.2 25
19070526 12.8 24.2
19070527 10.1 20.3
19070528 7.9 17.4
19070529 4.1 15.2
19070530 3.9 16.6
19070531 11.1 20.7
19070601 11.9 17.6
19070602 9.8 12.4
19070603 9 13.7
19070604 8.7 15.1
19070605 11.1 18.7
19070606 7.9 14.4
19070607 7.2 16.9
19070608 10.1 19.4
19070609 11.6 25.2
19070610 13.4 21
19070611 11.1 20.9
19070612 12.8 18.6
19070613 10 18
19070614 9.3 18.6
19070615 12.7 18.7
19070616 9.5 16
19070617 6.9 17
19070618 6 18
19070619 9.5 19.1
19070620 8.3 22.6
19070621 9.4 17.5
19070622 8 20
19070623 8.2 18
19070624 8.8 16.9
19070625 10 15.4
19070626 11.7 18.6
19070627 12.8 21.8
19070628 13.5 22.6
19070629 10.5 13.1
19070630 9.5 13.3
19070701 9 11.1
19070702 6.7 15.2
19070703 5 17.3
19070704 12.1 18.9
19070705 12 18.7
